season,home_team,away_team,home_off_rtg,home_def_rtg,away_off_rtg,away_def_rtg,home_pace,away_pace,home_rest_days,away_rest_days,home_form_l10,away_form_l10,home_wins
2019-20,MIN,NOP,115.32,111.04,107.99,111.06,99.49,97.56,4,1,0.892,0.337,1
2019-20,NYK,CHI,109.83,111.25,110.85,109.32,95.62,93.64,3,2,0.342,0.604,1
2017-18,LAL,MIN,112.01,112.38,109.3,112.36,99.0,97.65,1,3,0.281,0.668,0
2020-21,TOR,SAC,109.67,113.33,113.87,110.74,96.8,102.37,1,2,0.294,0.446,0
2022-23,OKC,NOP,115.46,105.97,115.2,112.65,101.43,100.07,3,3,0.573,0.221,1
2018-19,MIA,OKC,115.48,108.7,115.23,109.01,93.14,99.17,1,3,0.671,0.679,1
2023-24,PHI,BKN,110.99,112.14,114.89,112.0,98.45,99.38,2,3,0.456,0.673,0
2016-17,MEM,DAL,114.0,105.0,114.35,110.56,98.54,96.73,5,4,0.543,0.586,1
2016-17,CHI,OKC,112.3,114.34,109.07,110.41,98.73,99.58,2,4,0.823,0.652,1
2019-20,BKN,GSW,115.3,112.33,115.17,107.42,99.84,100.59,3,3,0.507,0.595,0
2020-21,ATL,CLE,110.54,113.87,113.34,105.17,103.54,97.11,4,2,0.432,0.727,0
2022-23,BOS,CLE,114.25,109.07,115.92,111.85,96.43,91.87,5,1,0.789,0.594,1
2016-17,DEN,MEM,112.96,108.88,112.28,108.37,97.72,98.64,2,3,0.433,0.517,0
2017-18,CHI,BOS,104.82,109.59,113.38,107.03,97.31,98.46,2,2,0.292,0.846,0
2018-19,CHI,PHI,108.46,110.95,108.19,110.63,98.4,97.0,4,3,0.175,0.378,1
2020-21,PHX,IND,109.09,108.32,111.84,112.97,98.87,100.95,3,4,0.356,0.488,1
2023-24,CLE,GSW,107.46,107.02,115.21,112.16,94.87,99.3,3,4,0.585,0.737,1
2019-20,LAL,MIL,107.19,110.73,111.69,111.33,100.4,101.64,1,2,0.685,0.668,1
2016-17,ATL,GSW,108.47,109.58,113.89,110.38,101.51,96.57,2,2,0.655,0.81,1
2017-18,NOP,BOS,111.45,114.18,115.18,109.45,99.48,97.18,3,3,0.486,0.43,1
2015-16,IND,LAC,112.5,110.54,112.93,117.42,100.3,99.17,2,4,0.18,0.498,1
2018-19,DEN,MEM,113.74,109.65,111.24,109.26,98.07,100.02,3,3,0.721,0.717,0
2019-20,MIL,DEN,111.17,109.66,112.79,114.18,101.67,100.59,3,2,0.542,0.851,1
2021-22,PHI,DAL,109.42,112.18,113.43,115.01,98.94,95.36,3,2,0.17,0.568,0
2016-17,CLE,TOR,111.36,109.99,109.93,112.01,97.88,97.46,2,2,0.508,0.406,0
2016-17,CLE,DAL,110.73,112.01,116.63,114.99,98.56,95.58,3,1,0.606,0.582,1
2015-16,LAC,NYK,112.19,108.63,110.91,111.45,99.42,95.88,3,3,0.472,0.208,1
2022-23,NYK,LAL,111.07,112.06,108.96,111.99,95.07,98.68,1,2,0.29,0.669,0
2022-23,OKC,LAC,112.97,104.75,107.61,109.87,99.85,99.64,3,2,0.705,0.41,1
2017-18,BKN,BOS,112.63,117.49,116.84,109.35,101.41,98.67,3,1,0.402,0.776,0
2022-23,NYK,NOP,112.46,112.81,109.17,113.0,93.77,99.35,2,3,0.315,0.47,1
2018-19,NYK,ATL,111.43,107.25,107.72,108.95,97.98,103.63,1,4,0.308,0.442,1
2020-21,CHI,CLE,108.4,110.57,112.82,106.78,99.48,96.33,3,3,0.431,0.778,1
2014-15,MIA,NYK,105.93,112.33,106.01,107.57,95.32,95.01,1,2,0.515,0.5,0
2020-21,GSW,OKC,117.48,104.91,112.4,106.58,100.94,97.92,3,2,0.503,0.542,1
2019-20,ATL,CLE,112.06,112.15,107.01,107.62,101.74,97.93,3,1,0.663,0.517,0
2021-22,PHX,DEN,115.19,105.92,113.22,109.34,96.0,98.36,3,2,0.64,0.6,1
2017-18,MIL,BKN,111.0,109.35,113.82,119.22,97.73,102.08,1,2,0.318,0.371,1
2015-16,PHX,CHI,114.87,112.18,108.19,112.06,99.1,99.1,2,1,0.814,0.0,1
2022-23,MIN,CLE,111.42,108.15,112.89,107.33,99.7,93.26,3,5,0.339,0.849,0
2021-22,BOS,ATL,112.51,106.28,111.57,109.47,97.24,100.14,3,3,0.743,0.547,1
2016-17,MEM,MIL,110.75,106.48,116.79,112.01,100.95,100.37,2,3,0.635,0.599,0
2019-20,GSW,LAC,112.97,108.71,113.89,109.42,100.9,99.43,1,3,0.892,0.398,1
2019-20,GSW,SAC,118.38,106.68,113.37,112.5,97.67,100.08,2,3,1.0,0.307,1
2023-24,OKC,LAC,112.77,105.36,112.98,110.58,102.27,98.38,3,2,0.534,0.373,1
2021-22,LAC,NOP,108.24,109.25,115.35,110.23,99.03,100.16,1,2,0.427,0.669,0
2017-18,DAL,LAC,114.41,111.87,110.13,109.72,98.71,99.38,2,2,0.725,0.511,1
2019-20,IND,DAL,112.08,116.96,116.62,113.41,102.04,97.29,3,1,0.582,0.69,1
2016-17,SAC,MIL,112.11,115.76,116.26,109.39,101.05,98.97,1,5,0.547,0.702,0
2014-15,MIN,DAL,110.6,110.2,112.2,113.07,98.82,96.65,1,4,0.739,0.351,1
2019-20,SAC,NOP,107.55,112.6,112.05,111.76,99.67,98.55,3,2,0.588,0.365,0
2018-19,LAC,PHI,110.2,112.83,110.3,111.81,98.36,98.72,2,3,0.271,0.488,0
2021-22,MIL,MEM,114.61,107.97,108.45,110.82,100.54,101.11,4,4,0.683,0.585,1
2014-15,MIA,BKN,107.96,111.92,115.15,114.49,92.42,99.31,2,2,0.317,0.431,0
2017-18,ATL,SAC,111.56,108.24,110.34,108.58,101.28,101.1,5,3,0.783,0.82,1
2020-21,DAL,MIL,114.03,108.63,118.62,106.47,95.44,99.56,4,5,0.418,0.822,1
2023-24,NOP,DAL,112.92,114.09,113.84,112.14,99.71,98.82,1,2,0.473,0.38,0
2015-16,TOR,PHX,108.21,113.09,111.26,106.09,98.14,98.35,4,4,0.353,0.642,0
2014-15,DEN,PHX,116.63,115.63,112.02,111.77,97.88,100.41,1,4,0.274,0.477,0
2017-18,GSW,BKN,112.39,109.87,110.83,113.27,101.76,102.71,2,2,0.685,0.549,1
2022-23,MIA,SAC,111.25,105.96,115.17,116.66,96.06,100.52,3,2,0.437,0.328,1
2020-21,CHI,GSW,105.97,113.33,110.87,103.25,97.29,98.04,2,4,0.493,0.65,0
2018-19,MIL,IND,116.66,106.23,113.97,115.05,100.15,99.55,2,1,0.497,0.431,1
2014-15,NOP,MIN,111.2,111.14,109.11,111.41,100.01,98.46,1,2,0.612,0.596,1
2022-23,PHX,NOP,110.93,110.71,112.71,113.32,98.95,98.13,3,2,0.786,0.2,1
2017-18,CLE,OKC,109.75,114.2,108.94,111.41,97.04,96.77,2,3,0.674,0.261,1
2019-20,DEN,OKC,115.09,112.08,116.1,109.63,100.31,98.07,2,3,0.872,0.679,0
2019-20,SAC,LAL,113.56,114.12,108.39,111.34,99.11,100.32,2,4,0.458,0.532,1
2014-15,BOS,IND,112.17,106.89,111.61,116.47,95.57,101.16,2,4,0.762,0.57,1
2020-21,SAC,NYK,115.55,115.28,108.16,111.55,103.06,98.34,3,2,0.357,0.668,1
2014-15,BKN,NOP,114.38,112.59,111.16,111.96,100.22,99.93,2,3,0.319,0.51,1
2017-18,MIN,MIL,109.86,111.39,109.57,112.91,97.52,97.78,2,1,0.551,0.626,1
2023-24,GSW,SAC,113.68,107.13,114.2,115.76,99.2,99.46,3,2,0.805,0.689,1
2017-18,OKC,MIA,111.93,114.24,110.4,109.86,97.91,97.23,4,1,0.38,0.375,0
2022-23,NOP,DEN,110.45,116.11,116.02,111.16,97.76,96.35,4,2,0.329,0.509,1
2019-20,IND,ATL,113.5,115.37,111.69,114.23,102.62,102.59,4,3,0.553,0.305,0
2022-23,NOP,OKC,111.12,113.24,115.54,108.78,99.2,101.09,2,2,0.469,0.576,0
2014-15,ATL,LAC,106.98,112.82,107.71,107.78,100.83,97.56,1,3,0.32,0.403,0
2023-24,CHI,TOR,111.09,112.5,111.39,110.43,97.92,98.98,2,4,0.568,0.179,1
2022-23,SAC,GSW,114.32,116.54,111.23,105.91,100.48,99.08,1,5,0.526,0.888,0
2017-18,MIL,CLE,107.39,107.14,108.7,109.34,98.91,99.8,3,3,0.426,0.329,1
2018-19,GSW,OKC,115.74,107.61,115.12,112.81,101.15,99.7,2,3,0.755,0.715,1
2020-21,PHI,DEN,109.1,112.6,117.11,110.68,98.61,99.28,1,4,0.698,0.764,0
2019-20,MIL,LAC,110.42,103.74,114.61,111.46,100.98,98.25,1,2,0.723,0.62,1
2019-20,DAL,GSW,115.37,109.98,120.05,111.91,97.75,99.94,3,1,0.739,0.663,1
2020-21,ATL,NOP,111.01,114.01,112.52,109.8,101.95,99.58,4,5,0.921,0.588,0
2015-16,DAL,MIA,113.88,109.75,107.9,110.32,94.94,95.48,2,2,0.845,0.403,1
2017-18,LAC,PHI,110.47,110.98,110.19,109.82,98.09,96.39,2,5,0.716,0.471,1
2018-19,NOP,MIN,111.6,114.26,112.37,112.46,98.73,100.92,5,3,0.361,0.586,0
2018-19,BOS,PHI,113.76,106.53,108.84,111.43,96.57,96.42,3,1,0.516,0.396,1
2016-17,MIL,PHX,116.84,117.08,110.65,107.65,101.02,100.52,1,4,0.608,0.269,0
2019-20,MIL,MIN,112.82,112.87,113.52,110.83,100.42,99.04,2,1,0.697,0.499,0
2020-21,CLE,MIN,113.1,104.55,108.34,109.67,97.86,101.34,4,2,0.601,0.493,1
2020-21,BKN,PHI,112.01,116.4,109.96,110.99,100.8,97.36,4,2,0.521,0.433,1
2017-18,MIA,SAC,113.3,103.58,115.19,110.3,97.89,98.51,3,2,0.66,0.475,1
2022-23,GSW,SAC,112.38,107.72,114.45,111.87,100.28,99.54,4,3,0.42,0.418,1
2014-15,DAL,CLE,113.65,111.06,110.39,109.46,98.6,98.15,3,2,0.677,0.384,1
2018-19,SAC,TOR,118.95,114.02,114.26,112.21,99.48,101.01,1,3,0.384,0.632,0
2018-19,PHX,IND,117.24,111.07,112.86,111.71,98.93,99.49,2,4,0.456,0.45,1
2014-15,GSW,MIL,114.97,107.49,110.04,106.13,101.03,98.77,3,3,0.794,0.691,1
2017-18,MIA,PHI,109.24,108.9,108.13,110.26,97.85,96.98,2,2,0.558,0.422,1
2016-17,NOP,CHI,112.76,117.91,113.29,111.27,100.6,98.87,4,3,0.623,0.367,0
2017-18,MEM,CLE,111.71,107.9,106.54,109.2,101.72,97.52,1,2,0.775,0.548,0
2019-20,MIA,LAC,108.4,107.38,117.28,112.46,97.03,99.79,2,3,0.166,0.638,1
2023-24,LAL,TOR,109.47,106.64,111.66,113.4,97.57,97.41,4,2,0.757,0.558,1
2016-17,SAC,PHI,109.65,113.28,112.58,107.99,99.95,99.55,4,2,0.347,0.738,0
2021-22,LAC,DAL,107.83,107.83,113.71,114.52,97.73,95.84,2,2,0.709,0.683,1
2017-18,OKC,PHI,107.57,108.82,112.3,110.9,97.54,95.97,3,2,0.535,0.462,0
2019-20,BOS,MIN,112.43,107.8,116.07,112.7,94.66,100.49,2,4,0.773,0.468,1
2016-17,LAC,BKN,110.22,113.82,109.91,112.77,98.86,98.78,3,5,0.396,0.471,0
2021-22,DAL,MIN,113.75,115.22,106.23,109.76,97.92,100.4,3,2,0.629,0.491,1
2022-23,GSW,MEM,114.78,106.98,108.34,106.13,101.5,100.14,1,3,0.517,0.7,1
2021-22,ATL,LAC,109.64,112.25,109.9,110.5,101.94,99.23,3,2,0.371,0.939,1
2020-21,BOS,GSW,112.26,107.72,114.46,106.2,100.4,100.2,1,2,0.824,0.55,0
2015-16,MIN,MIL,111.84,106.04,114.57,114.29,99.45,100.02,3,4,1.0,0.814,1
2014-15,CLE,DAL,110.24,108.23,110.26,113.77,99.11,97.43,3,1,0.24,0.445,1
2020-21,CLE,MIA,113.14,108.8,103.69,108.86,95.72,96.98,2,4,0.681,0.456,1
2019-20,LAC,MIN,113.62,108.76,116.0,112.73,99.41,99.13,2,3,0.655,0.489,0
2022-23,NYK,DAL,110.6,113.0,113.21,114.1,96.5,94.96,3,2,0.394,0.265,1
2019-20,MEM,NYK,112.41,107.48,106.78,109.3,104.4,96.66,3,2,0.608,0.808,1
2015-16,TOR,MEM,110.21,111.69,110.87,106.39,99.31,100.62,4,1,0.545,0.662,0
2018-19,DAL,MEM,111.5,114.95,108.92,107.9,97.8,99.46,4,3,0.399,0.343,1
2016-17,NOP,OKC,111.59,112.77,112.2,110.56,98.95,98.68,2,2,0.382,0.683,0
2021-22,ATL,BKN,112.29,112.78,110.38,116.47,102.33,99.0,2,1,0.704,0.402,0
2019-20,LAC,PHX,112.34,109.44,115.38,107.28,98.66,100.71,4,1,0.509,0.775,0
2019-20,GSW,LAC,118.57,104.75,113.16,111.53,100.24,100.28,3,3,0.464,0.743,1
2015-16,SAC,PHI,116.8,109.21,107.28,109.26,100.9,99.66,3,2,0.452,0.397,1
2014-15,CLE,DAL,109.8,110.42,113.26,110.46,97.56,96.96,5,3,0.429,0.519,0
2019-20,CLE,MIN,109.55,107.66,114.5,111.25,98.32,101.26,4,2,0.507,0.622,1
2018-19,BKN,ATL,111.44,114.06,111.95,112.07,97.09,102.4,1,2,0.342,0.607,0
2015-16,BOS,IND,113.98,105.75,106.63,112.48,95.26,97.81,4,4,0.544,0.309,1
2023-24,LAL,BKN,110.25,108.75,113.85,110.34,100.55,100.84,5,3,0.363,0.522,1
2023-24,LAL,GSW,114.72,112.04,117.73,108.67,99.69,99.59,3,4,0.311,0.54,1
2023-24,IND,LAL,107.33,116.27,112.88,110.73,100.64,99.36,2,1,0.43,0.604,0
2023-24,LAC,MIA,114.61,112.63,114.15,109.56,96.9,97.87,2,3,0.479,0.348,1
2022-23,NYK,MIL,110.1,114.35,113.71,106.16,96.78,103.2,5,5,0.418,0.689,0
2021-22,IND,ATL,107.8,115.64,112.16,109.7,98.28,102.95,4,1,0.164,0.333,0
2017-18,SAC,MEM,115.27,111.31,111.82,106.0,101.35,102.24,4,5,0.581,0.618,1
2014-15,OKC,PHX,113.87,110.89,110.88,113.0,98.31,100.04,3,3,0.626,0.553,1
2016-17,CLE,IND,109.64,111.34,109.18,118.51,96.71,100.6,3,4,0.377,0.511,1
2016-17,MIN,PHX,109.58,114.63,109.99,108.08,100.45,100.33,2,2,0.388,0.558,0
2023-24,GSW,PHX,112.41,106.19,110.44,112.83,99.39,99.6,5,3,0.478,0.526,1
2014-15,PHI,MEM,112.81,109.39,114.78,112.83,97.81,101.99,3,2,0.685,0.229,1
2021-22,BKN,GSW,110.64,114.94,116.31,110.35,100.15,101.63,3,1,0.374,0.554,0
2018-19,OKC,PHX,114.44,110.79,112.17,109.83,99.02,99.41,1,3,0.539,0.396,0
2015-16,SAC,DAL,115.42,113.05,114.86,110.59,98.66,97.76,4,4,0.631,0.71,0
2021-22,MIL,BOS,109.23,109.88,111.42,108.01,100.46,97.79,2,5,0.798,0.72,1
2019-20,DAL,OKC,112.13,113.12,113.64,107.47,96.64,93.34,2,4,0.521,0.734,0
2015-16,LAL,ATL,111.2,112.97,110.37,113.83,99.15,99.34,3,2,0.502,0.174,0
2016-17,MIA,IND,107.72,114.55,107.27,114.6,93.57,99.99,2,3,0.442,0.542,1
2019-20,NOP,TOR,112.28,113.65,113.35,111.35,98.97,97.23,2,3,0.199,0.606,0
2021-22,LAL,IND,112.51,109.85,110.4,115.46,98.51,100.0,2,4,0.64,0.543,1
2023-24,PHX,NOP,111.19,111.97,109.75,113.22,100.28,99.89,2,2,0.702,0.694,1
2019-20,DAL,MEM,119.07,112.48,115.72,108.42,98.25,100.15,3,3,0.622,0.773,0
2022-23,MEM,MIN,113.79,110.45,111.8,106.79,102.49,100.93,2,2,0.362,0.696,0
2023-24,SAC,ATL,108.96,116.96,107.55,113.88,98.47,99.16,2,5,0.614,0.497,0
2016-17,IND,PHI,113.55,113.46,115.49,107.51,97.96,98.71,4,4,0.146,0.693,1
2017-18,DEN,MIN,115.37,110.32,112.52,109.1,97.67,98.28,2,3,0.907,0.334,1
2017-18,BKN,TOR,111.66,118.84,107.48,109.55,102.15,101.96,3,4,0.327,0.455,0
2016-17,CHI,MIN,110.23,114.83,108.29,111.02,99.85,101.31,2,3,0.669,0.532,0
2021-22,OKC,LAL,110.51,109.76,115.17,109.15,99.16,98.35,2,3,0.448,0.906,1
2022-23,LAC,MIA,107.73,108.75,114.3,103.95,100.37,96.45,1,2,0.495,0.6,0
2019-20,BKN,IND,111.21,114.32,108.14,115.44,100.56,99.84,5,1,0.439,0.574,1
2019-20,DEN,MIN,115.18,111.71,113.21,113.04,99.36,101.22,2,2,0.633,0.49,1
2022-23,DAL,GSW,113.8,114.36,113.83,105.06,97.41,99.29,4,3,0.527,0.803,0
2014-15,PHI,DAL,115.77,112.16,111.72,115.62,96.69,96.24,5,1,0.568,0.477,1
2023-24,CHI,PHI,110.14,110.47,110.32,112.98,95.95,98.94,4,4,0.485,0.541,1
2017-18,MIA,CLE,113.71,108.55,110.66,109.68,97.27,97.36,1,1,0.602,0.572,1
2016-17,MIL,NOP,121.31,116.51,113.82,120.3,100.05,100.74,1,2,0.503,0.505,1
2019-20,GSW,ATL,115.69,108.91,111.68,112.74,98.37,103.12,2,3,0.817,0.496,1
2014-15,PHI,IND,116.73,108.6,110.89,113.99,97.21,100.04,3,3,0.824,0.511,1
2020-21,ATL,CLE,110.41,112.45,112.84,109.13,101.65,98.12,4,3,0.771,0.567,1
2014-15,DEN,NYK,111.3,109.81,108.56,111.38,99.02,95.13,2,3,0.621,0.78,1
2018-19,GSW,TOR,117.19,110.24,114.12,111.76,100.81,99.37,2,1,0.913,0.554,1
2021-22,ATL,PHX,112.11,112.83,111.73,101.42,103.63,98.49,4,1,0.764,0.961,0
2022-23,MIN,TOR,107.94,110.6,114.8,114.14,100.87,97.44,4,1,0.577,0.378,0
2019-20,NYK,SAC,105.01,109.36,109.53,113.37,95.31,100.44,3,1,0.797,0.389,1
2023-24,PHI,SAC,111.43,115.14,112.28,116.41,97.81,95.51,3,3,0.63,0.661,1
2016-17,NYK,MIN,110.56,110.41,111.06,110.2,96.15,100.89,1,3,0.44,0.363,0
2016-17,BOS,MIL,114.02,106.9,114.12,115.56,98.91,100.13,3,2,0.735,0.787,1
2018-19,DEN,BKN,112.07,112.89,112.01,114.43,98.97,96.53,2,3,0.754,0.574,1
2022-23,NOP,CHI,109.39,117.94,110.79,112.74,97.75,96.96,1,3,0.59,0.299,0
2015-16,TOR,ATL,110.24,109.18,108.32,111.86,97.69,100.93,2,2,0.474,0.739,1
2019-20,MIN,MIL,114.16,112.81,113.03,109.87,99.58,100.39,4,3,0.785,0.93,1
2014-15,TOR,PHI,111.85,113.76,111.56,111.75,97.92,99.18,3,4,0.441,0.959,1
2015-16,DEN,GSW,116.25,110.99,113.14,102.63,99.12,101.04,3,1,0.827,0.82,1
2019-20,CLE,TOR,112.24,110.49,113.11,110.27,97.37,97.7,2,2,0.298,0.317,1
2014-15,CLE,CHI,109.28,108.53,109.31,108.17,97.79,95.59,2,3,0.552,0.637,0
2014-15,PHX,DEN,110.73,113.53,115.62,116.39,101.64,98.36,4,5,0.441,0.496,0
2019-20,PHX,BKN,117.31,108.43,111.76,113.73,99.71,99.78,4,2,0.818,0.542,1
2014-15,BKN,SAC,113.41,112.99,108.21,116.0,101.56,99.21,3,2,0.496,0.58,1
2019-20,MEM,DEN,110.52,105.46,116.36,114.3,101.78,99.17,3,3,0.774,0.622,1
2021-22,CLE,MIN,113.1,107.48,110.51,111.2,96.43,99.55,2,4,0.411,0.593,1
2019-20,MIA,PHI,108.28,107.47,110.39,113.43,97.23,100.11,3,3,0.431,0.461,0
2017-18,MIN,DEN,109.59,110.45,114.5,112.46,98.15,96.77,5,2,0.441,0.681,0
2018-19,ATL,MIN,110.6,108.41,115.87,115.59,102.26,100.58,2,2,0.343,0.114,0
2019-20,GSW,SAC,116.74,107.54,110.09,114.96,100.26,97.91,1,3,0.904,0.334,1
2014-15,MIN,OKC,112.19,112.26,112.6,110.61,100.37,99.61,2,2,0.28,0.471,1
2019-20,DAL,LAC,116.68,112.05,109.11,109.3,97.34,99.52,4,2,0.532,0.4,1
2020-21,IND,NYK,112.22,116.49,108.66,106.99,102.17,98.31,2,3,0.253,0.161,0
2019-20,DEN,LAL,114.33,109.93,105.72,115.56,99.23,99.01,4,1,0.722,0.262,1
2019-20,MIL,CHI,112.41,107.9,108.32,111.15,100.67,96.62,4,2,0.299,0.411,0
2015-16,PHX,IND,111.49,110.11,107.33,112.95,100.8,99.62,4,3,0.914,0.835,1
2021-22,LAC,MEM,115.69,111.2,113.11,108.64,99.54,98.74,2,3,0.473,0.326,1
2017-18,NOP,PHI,111.79,114.62,109.03,112.79,98.56,97.67,1,2,0.412,0.521,0
2020-21,LAC,PHX,114.56,108.23,113.26,105.34,98.12,100.68,2,3,0.577,0.793,0
2018-19,BOS,NOP,114.22,105.72,110.49,114.65,96.51,102.72,2,2,0.817,0.356,1
2020-21,MIN,NOP,107.25,113.63,111.45,111.47,102.18,98.48,2,2,0.405,0.457,1
2020-21,MIA,LAC,107.94,109.73,114.43,110.96,98.68,97.93,5,2,0.275,0.438,0
2015-16,PHX,IND,113.3,111.85,108.25,113.47,99.12,98.92,3,3,0.759,0.411,1
2021-22,MIA,BOS,111.51,108.9,112.15,106.81,93.19,95.6,2,4,0.708,0.402,0
2023-24,DEN,DAL,114.5,109.0,111.43,109.92,97.31,99.35,2,2,0.467,0.465,1
2019-20,TOR,SAC,111.81,110.58,114.36,113.03,99.77,101.88,3,2,0.537,0.286,0
2023-24,MIA,BOS,112.99,114.41,112.22,105.76,96.36,96.71,3,4,0.433,0.578,0
2023-24,OKC,ATL,112.05,107.83,111.8,109.47,98.76,99.58,4,4,0.653,0.621,0
2018-19,CLE,ATL,108.31,104.54,111.91,111.39,96.66,101.89,1,2,0.423,0.889,1
2022-23,DEN,MIN,116.79,111.87,114.43,108.93,97.03,98.7,2,1,0.466,0.894,1
2021-22,ATL,MEM,111.97,112.28,114.05,112.94,102.62,103.5,2,1,0.392,0.707,0
2018-19,DAL,BKN,112.77,111.46,109.59,117.53,96.29,98.94,4,3,0.601,0.608,1
2021-22,MIA,OKC,115.2,107.58,112.74,108.77,95.82,97.3,4,3,0.713,0.456,1
2018-19,MIA,NYK,112.71,110.58,113.43,109.73,93.61,95.39,1,1,0.649,0.781,1
2019-20,ATL,IND,105.44,111.59,109.36,113.84,103.64,101.76,2,3,0.255,0.457,0
2020-21,MIA,SAC,109.0,104.68,116.61,112.33,97.39,103.5,5,4,0.837,0.634,1
2014-15,CHI,SAC,112.48,110.38,111.24,110.61,97.18,101.14,2,2,0.569,0.409,1
2015-16,CLE,PHX,110.53,109.1,113.21,108.46,98.13,100.15,3,1,0.706,0.865,0
2019-20,OKC,LAC,117.29,110.63,115.57,108.6,97.25,99.55,2,3,0.619,0.307,1
2014-15,DEN,TOR,114.8,113.79,110.29,112.33,98.45,97.5,1,2,0.697,0.662,1
2017-18,LAL,DEN,111.62,111.23,115.62,106.46,99.22,98.59,3,2,0.415,0.553,0
2017-18,ATL,IND,114.02,112.06,112.43,117.85,100.43,99.26,3,5,0.682,0.329,1
2019-20,SAC,MEM,108.36,114.29,116.56,107.33,99.63,101.97,3,3,0.507,0.682,0
2018-19,IND,GSW,108.04,113.89,114.05,109.13,100.22,100.61,4,3,0.446,0.9,0
2014-15,CLE,DEN,108.87,114.77,112.42,112.92,97.57,97.74,1,1,0.674,0.377,0
2019-20,ATL,LAL,109.66,111.49,107.43,110.53,102.68,100.05,1,2,0.375,0.359,1
2019-20,ATL,MIL,110.43,112.85,113.13,113.01,101.02,100.23,1,4,0.118,0.696,1
2021-22,IND,LAC,110.26,115.33,109.82,112.41,100.28,99.43,3,3,0.34,0.362,1
2019-20,NOP,BKN,108.0,108.89,111.07,111.39,97.79,99.14,4,2,0.481,0.643,1
2020-21,DEN,NOP,114.25,106.39,111.85,113.25,99.58,99.46,3,3,0.489,0.412,1
2021-22,TOR,LAC,112.61,112.49,110.82,109.85,98.02,99.37,2,2,0.398,0.743,1
2019-20,NOP,MIA,109.66,110.81,107.48,106.6,99.91,94.64,4,1,0.529,0.106,1
2016-17,MIL,NOP,120.77,112.54,112.64,113.41,100.63,101.31,3,1,0.483,0.438,1
2021-22,OKC,MIL,110.43,108.23,108.01,110.42,97.76,100.71,2,1,0.716,0.629,0
2021-22,NOP,LAC,113.68,109.62,115.08,110.78,97.1,98.94,2,3,0.633,0.752,1
2023-24,GSW,TOR,108.53,108.37,111.63,114.9,100.08,98.67,2,2,0.44,0.23,1
2018-19,MIN,OKC,113.36,116.51,115.97,109.03,100.88,98.7,2,1,0.547,0.378,1
2017-18,MIL,DAL,108.63,110.39,111.48,109.89,98.44,98.75,3,1,0.754,0.477,1
2018-19,MIN,SAC,112.19,112.08,113.99,113.48,99.28,99.48,1,1,0.56,0.36,1
2019-20,MIA,MEM,105.64,111.0,110.2,113.56,96.5,103.58,2,4,0.743,0.45,0
2020-21,BKN,NOP,111.68,118.37,112.6,115.01,102.53,101.93,1,3,0.5,0.591,1
2016-17,MIA,PHI,111.79,109.17,111.44,110.0,95.0,97.92,2,3,0.672,0.623,0
2018-19,PHI,LAC,110.96,108.18,111.47,113.09,98.85,97.21,2,4,0.704,0.515,0
2015-16,IND,DEN,108.61,114.79,117.46,108.44,99.6,98.7,2,1,0.467,0.672,0
2022-23,NOP,CHI,113.4,113.66,107.7,112.51,98.97,95.52,2,2,0.417,0.265,1
2017-18,BOS,NYK,115.05,105.59,109.21,111.12,97.94,93.31,2,4,0.847,0.604,1
2019-20,LAL,MEM,107.97,115.66,112.52,113.3,98.03,101.51,3,2,0.454,0.596,1
2014-15,MEM,NOP,114.26,113.84,112.34,110.41,101.13,102.63,3,3,0.279,0.422,0
2023-24,LAL,OKC,112.23,113.04,112.58,107.29,101.13,98.02,2,3,0.66,0.36,0
2020-21,OKC,LAL,115.52,109.18,112.21,114.0,99.36,99.26,2,3,0.719,0.635,1
2015-16,BOS,NYK,114.62,105.16,110.49,112.04,96.25,96.37,3,3,0.991,0.536,1
2014-15,CHI,MEM,111.34,111.08,114.42,111.87,98.01,102.44,3,4,0.783,0.567,1
2016-17,LAL,IND,110.48,111.7,113.44,114.27,98.16,101.68,3,2,0.695,0.244,0
2017-18,DAL,NYK,114.47,111.42,108.58,109.46,98.86,93.98,2,2,0.528,0.34,0
2016-17,IND,DAL,108.63,115.24,110.5,113.6,99.38,95.52,2,2,0.197,0.594,1
2015-16,TOR,LAL,107.85,112.15,109.97,110.58,98.19,101.0,1,3,0.584,0.325,0
2022-23,NYK,LAL,111.73,113.36,111.69,109.56,95.42,96.52,3,4,0.577,0.289,1
2020-21,OKC,NYK,116.12,107.02,104.28,106.4,97.95,96.34,3,3,0.712,0.482,1
2020-21,TOR,PHI,108.84,109.66,109.8,110.17,98.81,97.67,3,2,0.121,0.43,1
2014-15,PHX,GSW,113.16,109.77,113.84,106.87,98.39,100.92,1,2,0.461,0.667,1
2017-18,CLE,BOS,108.55,109.99,116.15,106.36,98.94,98.04,4,3,0.556,0.692,0
2021-22,GSW,BOS,114.47,109.82,112.56,108.97,99.38,97.67,3,4,0.38,0.504,0
2023-24,MIL,PHI,110.58,107.33,110.66,107.88,99.63,99.12,2,3,0.25,0.471,1
2016-17,MIN,NOP,111.73,113.78,111.84,113.87,102.43,99.95,3,2,0.581,0.408,1
2019-20,NYK,BKN,108.93,110.12,114.17,112.8,97.13,100.27,4,4,0.775,0.336,0
2023-24,BKN,DEN,113.24,112.12,112.29,109.3,99.83,97.55,1,2,0.361,0.504,1
